Income_log,Customer Lifetime Value_log,Monthly Premium Auto_log,Total Claim Amount
4.41338359662314,3.36185839684536,1.7993405494535817,302.4
4.3312652916762255,4.404151030909428,2.03342375548695,518.4
4.538020460317129,3.6408826495052136,2.0530784434834195,42.950852
4.644444503074209,3.6948997552805642,1.8325089127062364,342.468248
4.452614335023878,3.661889433823779,2.0718820073061255,320.327775
4.644444503074209,3.704354208965477,1.8573324964312685,345.6
4.576594710733831,3.9578833959098803,2.0644579892269186,158.077504
4.505434890597035,3.910259167190619,1.845098040014257,336.0
4.126877868835267,3.457776157973281,1.863322860120456,34.708194
4.134304634954544,4.446191441219634,2.0681858617461617,561.6
4.444044795918076,3.416005460988845,1.8260748027008264,321.6
4.766554118570449,3.890100802940646,2.2810333672477277,202.468807
4.702490850935158,4.264354728266914,1.9637878273455553,352.060768
4.644444503074209,3.7855400660894944,1.9242792860618816,856.347474
4.889878510668778,3.9633945573658336,2.0569048513364727,547.2
4.878556261949533,3.9814235969766427,2.0755469613925306,571.2
4.617608347205152,3.876925440581591,1.9912260756924949,191.100227
4.644444503074209,3.446431742030045,1.8692317197309762,420.765993
4.644444503074209,3.7538771606342056,1.9138138523837167,445.001296
4.848921563445758,4.176559613353036,2.271841606536499,293.948632
4.615666037476722,3.4895717635677572,1.8864907251724818,221.226696
4.671598594431033,3.7388361144299176,1.845098040014257,336.0
4.644444503074209,3.9000924697631447,2.0530784434834195,542.4
4.996424103955091,3.9316229791663546,2.0253058652647704,33.751887
4.743117625214742,3.7308548109945523,1.8260748027008264,321.6
4.45048005460606,3.667458908100532,1.8129133566428555,468.0
4.877515318847026,4.5675681773848416,2.0644579892269186,663.643801
4.803341015128119,3.520424749002408,1.919078092376074,167.39959
4.644444503074209,3.659571788801667,1.8195439355418688,475.2
4.5797264488462295,3.74796500296402,2.143014800254095,667.2
4.5696664623252685,3.404927995479557,1.7993405494535817,290.911693
4.727191403365907,3.4682483748910986,1.863322860120456,55.320014
4.845965761545484,4.2059712391581785,2.298853076409707,955.2
4.719165494089213,3.866929365809231,2.2695129442179165,892.8
4.899229372297197,3.43152231687813,1.8260748027008264,55.394702
4.644444503074209,3.4907596487257933,1.9637878273455553,774.892461
4.644444503074209,3.641845925710047,2.089905111439398,1480.336748
4.877515318847026,3.996900035506377,2.089905111439398,823.798803
4.322053817695566,3.380062497525712,1.806179973983887,307.2
4.7591236917105855,3.531833526061363,1.9294189257142926,414.649796
4.966639125801534,3.940083090989493,2.037426497940624,287.437831
4.9345035011500435,3.639363156828187,2.037426497940624,523.2
4.901736137393909,3.4067490500290663,1.7993405494535817,392.235698
4.836665845685227,3.7514906553521206,1.8512583487190752,208.048487
4.644444503074209,3.6182225505174164,1.7853298350107671,208.892861
4.966746975539814,3.453628033416083,1.8573324964312685,60.845685
4.7331490966888365,3.9440602605987674,2.0492180226701815,502.994931
4.97963486080017,3.9174148041114476,1.845098040014257,336.0
4.822599543221271,3.9335701536049963,1.8512583487190752,293.016168
4.833344763389635,3.719696202069957,2.113943352306837,226.607648
4.751902377325568,3.9298795365840644,2.0253058652647704,273.250112
4.845606487232081,3.676109479746433,2.0755469613925306,571.2
4.711275630961277,4.357070376812981,2.060697840353612,244.086665
4.644444503074209,3.7271357216763037,1.863322860120456,525.6
4.446723519568201,3.843003364106996,1.954242509439325,240.318607
4.396722278503773,4.326446015381344,1.8808135922807914,364.8
4.41904657710416,3.6305499128321594,2.041392685158225,44.284642
4.762551031943921,3.7466978959270327,1.8388490907372552,431.847824
4.644444503074209,3.3471522869291506,1.806179973983887,483.25721
4.769584083748172,3.4328955340368315,1.8325089127062364,446.751243
4.7152175624010715,3.460948648632458,1.863322860120456,374.864662
4.448629036430918,3.8064226610357808,1.9138138523837167,393.6
4.948036218233734,3.776801513669367,1.8692317197309762,355.2
4.724914550113121,3.7941409091788003,1.8976270912904414,200.97608
4.948877334271937,3.929232853569528,2.0253058652647704,209.863509
4.778715466549019,4.009195475520733,2.103803720955957,140.819942
4.644444503074209,3.657740493207174,1.8260748027008264,321.6
4.661055084853379,3.7590402005009977,1.8512583487190752,249.742856
4.644444503074209,3.3780986765667307,1.863322860120456,677.970934
4.094785467819558,4.101230052429603,2.060697840353612,552.0
4.414939939418018,3.9233724425962637,1.8512583487190752,791.878042
4.993220131772016,3.695890068398772,1.792391689498254,316.546868
4.376631696608533,3.4580993604112256,1.8573324964312685,410.548521
4.644444503074209,4.11663381681192,2.093421685162235,595.2
4.416640507338281,3.3948738603897395,1.8260748027008264,482.4
4.644444503074209,3.435658710788175,1.863322860120456,376.923839
4.644444503074209,3.6790812791901963,1.8260748027008264,315.215329
4.814593827514569,3.7847527107807313,1.8920946026904804,482.48791
4.686341277784655,3.7002717576223287,2.113943352306837,624.0
4.53576234847312,3.955960415775527,2.0530784434834195,542.4
4.309502414966703,3.64166053293901,2.060697840353612,508.614758
4.644444503074209,3.7615909285569424,1.8808135922807914,784.611446
4.644444503074209,3.628417809570941,1.7853298350107671,292.8
4.499920659231351,3.3705219922666587,1.792391689498254,244.269407
4.644444503074209,3.841363799861148,1.792391689498254,297.6
4.32436477820229,3.4103564985020585,1.8195439355418688,118.454974
4.576893946376503,4.617961698155607,2.2576785748691846,868.8
4.644444503074209,3.552831997941123,1.9822712330395684,438.661509
4.398339375914612,4.104972093826551,1.9138138523837167,397.139856
4.644444503074209,3.6560131362932373,1.792391689498254,271.164139
4.149465450995452,3.620955626886628,2.037426497940624,523.2
4.378815640272476,3.992321324311695,1.9138138523837167,393.6
4.644444503074209,3.3857495219334526,1.8260748027008264,321.6
4.356121506236986,4.282417942862218,2.3783979009481375,1294.700423
4.644444503074209,3.5187137958189414,1.9493900066449128,427.2
4.644444503074209,3.6713671627767326,1.8388490907372552,506.92275
4.706077387310076,3.9081029376495326,2.0086001717619175,369.614729
4.1648285343444815,3.598192253426694,2.0253058652647704,575.260213
4.644444503074209,3.3975109760165423,1.8388490907372552,272.381465
4.4698808993735355,3.9848068178043645,2.0969100130080562,1224.56345
4.769296072909348,3.94881108112394,2.0453229787866576,215.438825
4.469689499141104,3.8661343055701325,1.7853298350107671,292.8
4.892523117818521,3.9334044971531354,2.0293837776852097,438.069458
4.644444503074209,3.539994422681932,1.9822712330395684,799.251165
4.8839905794146965,3.9494616599087125,1.8692317197309762,216.980413
4.895521991404549,3.418191440043655,1.8195439355418688,225.578841
4.917316416381173,3.9463582053611876,2.0569048513364727,133.425609
4.3627274502752,4.005513867335575,2.12057393120585,780.941649
4.701136066092526,3.665904753811761,2.0681858617461617,561.6
4.507437560708248,3.891871835069294,2.298853076409707,785.82348
4.644444503074209,3.4761102839024716,1.9030899869919435,286.115778
4.995937779257073,3.9023006217346166,1.8195439355418688,77.442722
4.3217640810754965,3.5451300878190817,1.9912260756924949,1176.2788
4.244920043912454,3.434921737820211,1.8512583487190752,398.502948
4.626309565255671,3.4446041823567954,1.8512583487190752,200.38673
4.644444503074209,3.9370159712017614,2.060697840353612,824.597262
4.644444503074209,3.667724911652172,1.7993405494535817,151.231247
4.644444503074209,3.9240624120032526,2.041392685158225,161.092415
4.69010743945633,3.9447065282922646,1.8692317197309762,355.2
4.228297676474863,3.8546301392856503,1.806179973983887,377.512951
4.264227347756233,3.597074505821456,2.012837224705172,535.080276
4.2342641243787895,4.177042777178534,1.8129133566428555,689.800891
4.37685058584761,3.9168573397977435,1.863322860120456,424.330166
4.3413751636446944,3.9664664452332734,2.0718820073061255,566.4
4.644444503074209,3.8134309795649965,1.9867717342662448,863.219668
4.951585200040947,3.4032415466462917,1.7993405494535817,61.769564
4.89941008077245,3.738982550289339,1.8325089127062364,251.294821
4.946717477026955,3.607509300520735,2.0043213737826426,308.749796
4.644444503074209,3.801175816193532,1.9395192526186185,417.6
4.321038892726055,3.4195860759522123,1.8388490907372552,240.00056
4.715769429777467,3.892907005609232,1.8195439355418688,316.8
4.735662761838124,3.8003444453215716,1.8976270912904414,288.329793
4.375681899659375,3.805247830968115,1.9138138523837167,586.921708
4.575326427436491,3.4044863563980394,1.806179973983887,307.2
4.961909697053339,3.727164997178647,1.8388490907372552,472.67262
4.644444503074209,3.6579235000182537,1.792391689498254,639.758314
4.216165902285993,3.6845059463532444,2.1072099696478683,871.484565
4.706410510570698,3.811494653422395,1.919078092376074,158.362972
4.872505899345925,4.549495460928173,2.041392685158225,528.0
4.795796624797609,3.381003280726964,1.792391689498254,200.689331
4.746922076548385,3.966825033366737,2.0681858617461617,741.867506
4.644444503074209,3.386146505582375,1.8195439355418688,475.2
4.990081221330962,3.7297388631650104,1.8260748027008264,67.648392
4.644444503074209,3.389584381780746,1.8388490907372552,496.8
4.807027378119873,3.936840552198647,2.03342375548695,369.818708
4.644444503074209,3.637498379791912,1.792391689498254,446.4
4.8476466803021765,3.6929305401346126,1.7853298350107671,136.291083
4.644444503074209,3.723671738564854,1.845098040014257,336.0
4.821297309916027,3.953595926188632,2.0453229787866576,1093.708851
4.644444503074209,3.7497338265599773,1.9138138523837167,863.935307
4.611532133890776,4.014539676694429,1.9493900066449128,393.637436
4.537793917851788,3.8040891381904407,1.919078092376074,398.4
4.644444503074209,3.442102521633762,1.8692317197309762,355.2
4.3660118173612865,3.684074944409492,1.806179973983887,307.2
4.611340875583322,3.631742798644796,2.037426497940624,166.937747
4.66401169742383,3.7572651594904065,1.863322860120456,19.626306
4.671172842715083,3.4117627469182805,1.8195439355418688,316.8
4.644444503074209,3.8116676366340063,1.9637878273455553,441.6
4.727459920857909,3.710406355326287,1.806179973983887,278.999409
4.9964459976602305,3.9717228997077436,2.060697840353612,449.428182
4.798063364109119,3.504685367976968,1.9030899869919435,47.061469
4.419575781062139,3.673998018273019,1.7853298350107671,292.8
4.621736969973571,3.947526866544634,2.041392685158225,481.269644
4.644444503074209,3.7805144378828426,1.9344984512435677,412.8
4.823650258821527,3.8345712836512162,1.9294189257142926,733.21126
4.083896602728174,3.350653197216707,1.806179973983887,251.44949
4.644444503074209,3.6188529529015763,2.041392685158225,528.0
4.644444503074209,3.7916290755195496,1.954242509439325,648.0
4.522665888830114,3.751565821090523,1.8573324964312685,345.6
4.838414578963238,3.7269278258004883,1.8195439355418688,309.577946
4.644444503074209,3.3266047659384594,1.8260748027008264,321.6
4.283052342854391,3.918121598481797,2.03342375548695,518.4
4.693639026161549,3.8940905088448163,2.290034611362518,738.05105
4.520142775970149,3.4070361625193564,1.8260748027008264,80.119997
4.607626562461257,3.446445518938592,1.845098040014257,137.168874
4.644444503074209,3.9034914898619255,2.0492180226701815,537.6
4.539264335947455,3.837987483462067,1.9395192526186185,417.6
4.4755840301848115,3.70814728042033,1.8573324964312685,16.510134
4.644444503074209,3.749146726766381,1.8976270912904414,379.2
4.644444503074209,3.752732964429182,1.9242792860618816,847.490817
4.938179361136649,3.861151904653801,2.255272505103306,204.373113
4.835792000694008,3.9401257300885915,2.3344537511509307,95.693949
4.499164515495657,3.9637257523619853,2.060697840353612,552.0
4.644444503074209,3.7128491853357484,1.8692317197309762,582.420512
4.388758187849104,3.7986469859637406,1.8976270912904414,379.2
4.644444503074209,3.5622581974493714,2.0,480.0
4.302027726021775,3.830367844117804,1.9395192526186185,417.6
4.892940096595124,3.6656758400484395,2.0569048513364727,547.2
4.644444503074209,3.8331806112425406,1.8129133566428555,733.522405
4.557110019844558,3.972139598461171,2.0681858617461617,561.6
4.647011117490286,4.197625980705544,1.8195439355418688,142.113373
4.888460318035387,3.420863973179945,1.8195439355418688,316.8
4.93772345622086,3.7590425719193448,1.8512583487190752,161.752532
4.858885936736787,3.9250511710732883,2.0211892990699383,12.497538
4.8496466371712215,3.9601810529226786,2.0569048513364727,741.655597
4.644444503074209,4.203957308909891,2.2013971243204513,1410.16929
4.644444503074209,3.9553068243948055,2.0969100130080562,988.535078
4.644444503074209,3.6775763524941247,1.9084850188786497,388.8
4.247285702863379,3.601395337499008,2.041392685158225,792.0
4.644444503074209,4.27539750103706,2.2380461031287955,1245.6
4.674833594759691,3.9464617841132075,2.060697840353612,796.130111
4.757699625087739,3.82587404231394,1.919078092376074,83.652384
4.4499563999435425,3.9281951939690196,2.037426497940624,523.2
4.495197318365458,3.7164831566262664,1.8195439355418688,316.8
4.644444503074209,3.7883070985005047,2.2600713879850747,1310.4
4.8046436574364835,3.6411133963782993,2.0453229787866576,60.036683
4.894543121606068,4.092545966699055,2.012837224705172,613.866905
4.644444503074209,3.537957850762489,2.0170333392987803,499.2
4.644444503074209,3.9088743865943396,1.8808135922807914,364.8
4.644444503074209,3.9376206340381503,2.0681858617461617,511.422666
4.961055468343257,3.939364831533144,2.037426497940624,435.796252
4.939184667097449,3.404023613243869,1.7993405494535817,269.563038
4.81461379400596,3.750796919145386,1.8573324964312685,321.457124
4.618393302080016,3.714055520342654,1.8129133566428555,232.879766
4.699811719431003,3.7428604815289552,1.8512583487190752,17.484679
4.868397543218507,3.448810016273831,1.8573324964312685,422.59237
4.977462950395416,3.44415867346481,1.8388490907372552,387.545055
4.861444794774137,3.4103473869400833,1.8325089127062364,14.464783
4.779481048811131,3.8844679203756276,2.298853076409707,161.61574
4.644444503074209,3.5843025146306884,2.0253058652647704,763.2
4.869495737459201,3.3995471266074713,1.806179973983887,307.2
4.720688406624562,4.163343062362749,2.0863598306747484,42.131925
4.280987889004646,3.507960457713811,1.9395192526186185,417.6
4.896438026915203,3.5051262138899797,1.9030899869919435,239.964694
4.644444503074209,4.205342685829736,1.8129133566428555,163.046956
4.466214947329988,3.6918694297784076,1.7993405494535817,302.4
4.89160435282561,3.750026597408349,1.8512583487190752,23.89816
4.656529406233498,3.7541545349752203,1.8573324964312685,99.039453
4.408748606184244,3.4794952994854516,1.9344984512435677,412.8
4.347915186501691,3.7225619192589896,1.8325089127062364,169.414572
4.644444503074209,3.6815971382470964,1.8388490907372552,496.8
4.789347992064955,3.4164385107733932,1.8129133566428555,39.532978
4.539628029928346,3.893904229875043,1.8195439355418688,316.8
4.431218975198852,3.62944382444104,2.0755469613925306,856.8
4.6967581655286255,3.3746327568047194,1.7853298350107671,624.42874
4.644444503074209,4.313951884150127,1.8573324964312685,723.010515
4.695700519771171,3.423584654363377,1.8195439355418688,261.549577
4.692917387309496,3.41461642424981,1.8129133566428555,150.235884
4.803620969444699,3.8871916278343286,1.9777236052888478,175.243467
4.90502911921891,3.6719947377158757,2.0644579892269186,443.637243
4.585009279902461,3.5319792637168907,1.9444826721501687,91.55098
4.644444503074209,3.63905818939156,1.806179973983887,460.8
4.644444503074209,4.045165448043888,2.0043213737826426,727.2
4.644444503074209,3.518604074397394,1.9637878273455553,711.323244
4.542015814870588,3.8439227202361317,1.9493900066449128,294.691896
4.972369486586662,4.228454903639886,2.143014800254095,497.353106
4.532435864506711,3.8830746132482177,2.292256071356476,451.896687
4.551742682123167,4.284154748249745,1.8195439355418688,227.44626
4.920217274069266,3.464735380774393,1.8573324964312685,245.103885
4.391658328722475,3.6228799460605123,2.0211892990699383,504.0
4.35846786387692,4.216777155243551,2.0253058652647704,508.8
4.644444503074209,3.4244847830313954,1.8512583487190752,340.8
4.458320509318077,3.5142434660987054,1.954242509439325,338.744392
4.861719558855585,3.412382056352336,1.8129133566428555,125.704164
4.7776587708463385,3.740672054134329,1.8512583487190752,116.600107
4.7347358404209245,3.9042321497036614,1.8260748027008264,321.6
4.644444503074209,4.292396972403495,2.287801729930226,931.2
4.644444503074209,3.2796671383860687,1.7993405494535817,302.4
4.773888791889383,3.8626260971551947,1.9590413923210936,340.32278
4.984918677055306,3.7445684230551604,2.1398790864012365,749.244062
4.644444503074209,4.068273015903053,2.0453229787866576,532.8
4.644444503074209,4.567000444831244,2.123851640967086,638.4
4.974797137170731,3.4708664299860286,1.8692317197309762,195.405949
4.926795029613981,4.293219848622956,1.7853298350107671,208.885686
4.813480909184893,3.6140413068950217,2.012837224705172,480.073548
4.644444503074209,4.179637720694846,1.8573324964312685,518.4
4.644444503074209,4.10745048962261,1.8388490907372552,450.760925
4.644444503074209,3.397981991627484,1.8260748027008264,664.128009
4.644444503074209,3.62948188772337,1.792391689498254,446.4
4.7838892930350685,3.4165628189181647,1.8195439355418688,316.8
4.4880004497062025,4.033280910236051,1.8388490907372552,331.2
4.414655862908059,3.4134094208275774,1.8129133566428555,77.54669
4.830838781064331,4.465380036259173,2.173186268412274,270.373444
4.407917517702963,3.6226967410562128,2.0211892990699383,429.695284
4.998952087055705,4.013449226093064,1.8129133566428555,74.463101
4.883740906610655,3.955606359941408,2.0492180226701815,573.941286
4.264227347756233,3.597074505821456,2.012837224705172,535.080276
4.33909352266184,3.784582872967736,1.9242792860618816,403.2
4.644444503074209,4.10813959614688,2.0681858617461617,842.4
4.979229593022155,3.960722413472103,2.0530784434834195,542.4
4.644444503074209,3.897774464016029,2.0253058652647704,634.396608
4.644444503074209,4.171079957465525,1.8325089127062364,326.4
4.41328299563082,3.398084930099266,1.7993405494535817,302.4
4.644444503074209,3.7320193241146096,1.8692317197309762,355.2
4.521151164666128,3.4235106248506773,1.8195439355418688,314.044227
4.262142464890878,3.326314213882186,1.7853298350107671,292.8
4.883695496130216,3.8546382846232174,1.9493900066449128,427.2
4.621788848950842,3.7777331444005404,1.8808135922807914,166.1306
4.439395859342977,4.355014855219865,1.9590413923210936,436.8
4.65667304588485,3.4523688842392293,1.863322860120456,350.4
4.690886856282724,4.348936165353171,1.9867717342662448,484.013411
4.644444503074209,3.766889665188832,1.954242509439325,648.0
4.962889987391791,3.457459780776004,1.8512583487190752,165.520952
4.848804701051804,4.159436780947548,2.0863598306747484,636.982333
4.525744300194379,3.719122190415818,2.1172712956557644,934.656068
4.890096713962289,3.887105755428778,1.806179973983887,282.146354
4.414354873342867,3.7125298710767503,1.8195439355418688,298.954932
4.759305151803157,3.733590248507372,2.1335389083702174,652.8
4.644444503074209,3.4629591792853645,1.8864907251724818,491.66348
4.961022214372552,3.7463033887059822,1.8388490907372552,109.904496
4.342422680822207,3.4177057188495943,1.8388490907372552,383.224514
4.614549219416294,3.6644387124905013,2.0718820073061255,554.957693
4.644444503074209,4.3037114716163885,1.845098040014257,504.0
4.644444503074209,3.5052579149066267,1.9344984512435677,412.8
4.731943146668583,3.933682368438789,1.8512583487190752,340.8
4.878797450529124,3.638420238583207,2.03342375548695,112.660916
4.468554088084191,3.6748238231386967,1.806179973983887,71.303109
4.686341277784655,3.7002717576223287,2.113943352306837,624.0
4.840582803546256,3.7632486124444484,1.8692317197309762,201.327931
4.644444503074209,3.5409637271811043,1.9822712330395684,460.8
4.6999850662638485,3.9315706605242524,2.0293837776852097,462.654347
4.35846786387692,4.216777155243551,2.0253058652647704,508.8
4.644444503074209,3.830996047342758,1.9822712330395684,818.730215
4.644444503074209,3.9873603968141422,2.1335389083702174,979.2
4.319480828050337,3.646324643213305,2.0492180226701815,537.6
4.611946238167575,3.3865945524314425,1.792391689498254,10.560419
4.998494735480691,3.994031146397078,2.0827853703164503,272.788141
4.644444503074209,3.9142298487156277,2.041392685158225,686.90827
4.749875391175122,3.4442707850446315,1.8573324964312685,302.942519
4.849523828488597,3.764026201587624,1.8573324964312685,37.28874
4.799264713637549,3.9240347843717744,1.8512583487190752,319.131547
4.61761882260783,4.156365124429322,1.8512583487190752,340.8
4.644444503074209,4.041532578488454,2.0086001717619175,489.6
4.628511537066203,3.607434349769119,2.0211892990699383,77.479316
4.644444503074209,3.3307689290739297,1.7853298350107671,437.040616
4.920582433469219,3.705850343416815,2.093421685162235,353.397699
4.6652713403106825,3.461726942369263,1.8573324964312685,231.969205
4.644444503074209,3.9557461745739895,2.0863598306747484,650.52179
4.871713007948933,3.816532279515969,1.9084850188786497,388.8
4.644444503074209,3.874351024690093,1.8573324964312685,693.084662
4.769989928541657,4.179520064679564,1.792391689498254,432.480275
4.618456037222927,3.9546009681189656,2.0644579892269186,556.8
4.529956220078762,3.7394877738597163,1.8325089127062364,65.659137
4.9367549501951205,3.859387086489655,1.954242509439325,59.853369
4.402037727716252,3.716483408322281,1.8388490907372552,378.345883
4.644444503074209,3.6718346966685065,1.8260748027008264,482.4
4.693893953148701,3.7928937348821887,1.8864907251724818,203.296071
4.956235683262856,3.8205833972441456,1.919078092376074,398.4
4.601299310194338,3.9871523426021978,1.9344984512435677,412.8
4.3655254224567095,4.034673770063343,1.9822712330395684,460.8
4.900296106141707,3.665280829504366,2.0569048513364727,547.2
4.8352021118672095,3.82918995268899,1.9294189257142926,324.413656
4.926831010291032,3.405186459822602,1.7993405494535817,302.4
4.634386572747978,3.736427967803978,1.8388490907372552,330.138332
4.622742317710742,3.859970376543545,1.9590413923210936,40.536151
4.953440737755751,3.9194207306903546,2.0211892990699383,504.0
4.964528328658869,3.4368803012755853,1.8388490907372552,270.381385
4.553555362536805,4.042601556728503,1.968482948553935,446.4
4.644444503074209,3.5317846574542635,1.99563519459755,475.2
4.20002926655377,3.8416733103261835,1.7853298350107671,314.528138
4.047936516138079,3.4097376292464503,1.863322860120456,350.4
4.32623342090424,3.7607728387483967,1.8573324964312685,345.6
4.438225807604529,3.73267886274282,1.8325089127062364,184.955105
4.644444503074209,3.690127985469738,1.7993405494535817,302.4
4.644444503074209,3.9565997937736657,2.0755469613925306,571.2
4.776984327200811,3.9081577402195227,2.0293837776852097,513.6
4.644444503074209,3.397377962184515,1.863322860120456,350.4
4.581676645960176,3.415348224470936,1.8260748027008264,236.842746
4.644444503074209,3.8293962293025596,1.9777236052888478,456.0
4.128948252409331,3.558911133659085,1.9731278535996986,285.825083
4.644444503074209,3.8386027961447637,1.8325089127062364,326.4
4.721983639263554,3.7354948330671442,2.1335389083702174,550.127548
4.342659504139119,4.160546048916929,2.2671717284030137,75.698305
4.298066706546508,3.3728059189241817,1.7993405494535817,352.394515
4.74263873502086,3.7261782750732615,1.8260748027008264,134.124254
4.483573034190131,3.8686975188655026,1.9637878273455553,501.092992
4.437147838560457,4.058710921558972,2.1583624920952498,422.78411
4.4692327425066125,3.7600342437688985,1.8573324964312685,29.303915
4.644444503074209,4.010479892858625,1.9731278535996986,451.2
4.6287158052050055,3.667038966861408,2.0718820073061255,200.641734
4.824171409656595,3.6890729408256973,1.7853298350107671,71.980757
4.83277068782252,3.397559082488007,1.806179973983887,165.570243
4.644444503074209,3.3745855169960106,1.8129133566428555,468.0
4.644444503074209,3.6523041059688848,1.806179973983887,307.2
4.61244476282634,3.5704551068497965,1.9867717342662448,465.6
4.601114372095721,3.6230455401960255,2.0253058652647704,344.765129
4.501196242027088,3.3839431029908194,1.792391689498254,199.551735
4.644444503074209,3.649626595494324,1.863322860120456,350.4
4.9499410644906545,3.7987649495518676,1.8920946026904804,219.362643
4.644444503074209,3.630431373166535,2.0863598306747484,725.870693
4.644444503074209,3.3910525228687223,1.8260748027008264,321.6
4.587576279180678,4.288598605735796,2.3961993470957363,2294.631639
4.644444503074209,3.8677077224322254,2.041392685158225,528.0
4.644444503074209,4.261727539381138,2.103803720955957,609.6
4.4473751243144495,4.076484439136871,2.0170333392987803,631.594469
4.151369850247461,3.625649327747536,2.037426497940624,523.2
4.811742525441389,4.012769159945028,2.110589710299249,359.484342
4.888499618925138,3.7184802565285535,1.8260748027008264,29.884537
4.3350364406355135,3.3807205097660065,1.792391689498254,298.626189
4.413752267682549,3.594813820828993,2.012837224705172,674.973614
4.647265577363019,3.633452177816357,2.0530784434834195,496.843023
4.736707170670822,3.8828405885126758,1.7993405494535817,287.453171
4.244920043912454,3.434921737820211,1.8512583487190752,398.502948
4.927519209159942,3.862822808627858,1.954242509439325,411.671832
4.397314173908845,4.769036555313333,2.2671717284030137,888.0
4.639217462129762,3.7210714007880306,1.8195439355418688,409.684798
4.644444503074209,4.228869784127653,1.8388490907372552,340.780156
4.644444503074209,4.024319313370658,2.0211892990699383,756.0
4.544204515457395,3.7444753887935014,1.845098040014257,215.728468
4.803805231101541,3.854319730486678,1.9637878273455553,224.711836
4.923482348762446,3.9403695287360443,1.8692317197309762,355.2
4.644444503074209,3.83553768040698,2.2810333672477277,1317.008182
4.592543142904612,3.733897234336135,1.8260748027008264,90.524457
4.495238975310663,3.5475340238177426,1.9637878273455553,441.6
4.644444503074209,4.21664668096547,1.7993405494535817,685.12694
4.65116166953652,3.862431403150253,1.7853298350107671,386.031248
4.644444503074209,4.2295241507198895,2.0681858617461617,561.6
4.795511579383638,3.7640011315505535,1.8692317197309762,133.977857
4.4979657387799,3.7048592785680117,1.806179973983887,22.962412
4.907303848833969,3.9443755482992833,2.037426497940624,3.55
4.947497439879239,3.647373252373424,2.0453229787866576,359.36848
4.662276064161571,3.38101745767469,1.792391689498254,110.556062
4.55140119809846,3.7047195380454,1.806179973983887,307.2
4.885785128783473,3.7701542808841833,1.863322860120456,17.375878
4.621612435137533,3.382106878719499,1.7853298350107671,292.8
4.4606573363226545,3.7233111670893044,1.8573324964312685,518.4
4.391482044225046,4.421826733677666,1.919078092376074,398.4
4.644444503074209,4.2104917818702035,1.8692317197309762,680.753091
4.854670331895336,3.743084386487706,1.8388490907372552,178.700204
4.644444503074209,3.963912359529204,1.9030899869919435,384.0
4.859864517325559,3.413708344716335,1.8129133566428555,312.0
4.738003205183249,3.904166572628247,2.298853076409707,955.2
4.644444503074209,3.841593550784393,1.8808135922807914,547.2
4.75841981684398,4.12606207117724,1.8260748027008264,407.887715
4.644444503074209,3.7697712107070886,1.8260748027008264,482.4
4.544477329086429,3.5415493121631174,1.9395192526186185,490.638202
4.817783453575271,3.9592274643435608,2.0530784434834195,684.948527
4.644444503074209,3.682441527605518,1.8388490907372552,472.611522
4.644444503074209,3.9811731529107033,1.9444826721501687,633.6
4.209005357885755,4.137864471417662,2.2576785748691846,1261.319869
4.935406489752349,3.907995996906017,1.8388490907372552,48.051339
4.566802688102689,3.917354218225491,2.0170333392987803,499.2
4.680226699496116,3.396054085311854,1.806179973983887,545.083116
4.342146223633466,3.3794088657262313,1.7993405494535817,333.696228
4.673932797382339,3.586959511579959,2.0,480.0
4.644444503074209,3.7137832210105204,1.8388490907372552,331.2
4.9360359568914225,3.697631938502396,1.792391689498254,80.73124
4.591754475683205,3.3795216782255917,1.7853298350107671,346.991025
4.229835366557266,3.4202656778980196,1.8388490907372552,238.952528
4.644444503074209,3.8447156215739935,1.8129133566428555,468.0
4.920556360834604,4.1776962897456205,2.285557309007774,273.702709
4.622959664190499,3.531719213004368,1.9344984512435677,691.709371
4.532499586094662,3.615593769357639,2.0293837776852097,220.644418
4.644444503074209,3.649626595494324,1.863322860120456,350.4
4.6049708449073,3.969420116602444,1.9084850188786497,329.980754
4.791648550584112,3.5639246695330953,1.9590413923210936,436.8
4.367355921026019,3.695675000358995,1.7993405494535817,339.906034
4.81969525422399,3.449749654245335,1.845098040014257,265.629611
4.598352709869284,3.6365650295311025,2.0293837776852097,416.8496
4.644444503074209,3.9171314332343283,1.8808135922807914,32.508635
4.781511239725736,3.6690046270387304,2.0681858617461617,784.186389
4.516508932026516,3.769085801441138,1.8692317197309762,250.454012
4.315172357208987,3.925710292531099,1.8573324964312685,373.324673
4.812813123273505,4.114742150042454,2.03342375548695,16.425514
4.832649397020321,3.914321987789164,2.012837224705172,494.4
4.862334161804117,3.391682661115967,1.8129133566428555,91.941259
4.8726922518404825,3.435768066254973,1.8260748027008264,321.6
4.868867698864743,3.489397827777536,1.8808135922807914,53.095599
4.204092838402539,4.343757622339034,1.919078092376074,398.4
4.644444503074209,3.684491167736577,1.8388490907372552,632.081402
4.644444503074209,3.8396062194941267,1.9822712330395684,460.8
4.644444503074209,3.4100618320143856,1.8573324964312685,345.6
4.644444503074209,3.475917462370095,1.9030899869919435,576.0
4.795010558631446,3.9166258735996284,2.012837224705172,411.228571
4.788359305564385,4.020269156448196,1.9444826721501687,422.4
4.80885889170951,4.214147553056629,2.012837224705172,355.409311
